127.0.0.1 - - [16/Jun/2024:12:03:00 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:11 +0530] "GET /criminal/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:11 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3932
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:21 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:38 +0530] "POST /criminal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:38 +0530] "GET /criminal/index.jsp HTTP/1.1" 200 5602
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:41 +0530] "GET /criminal/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:41 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3932
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:44:44 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:45:16 +0530] "POST /criminal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:45:16 +0530] "GET /criminal/index.jsp HTTP/1.1" 200 5602
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:45:25 +0530] "GET /criminal/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:45:25 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3932
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:46:16 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:46:38 +0530] "POST /criminal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:46:38 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3931
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:47:09 +0530] "POST /criminal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:47:09 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3931
0:0:0:0:0:0:0:1 - - [16/Jun/2024:12:47:17 +0530] "GET /criminal/login.jsp HTTP/1.1" 200 3814
